1353249260	1170	1644
1353249280	1170	1613
1353249520	1170	1644
1353249640	1181	1651
1353249720	1108	1190
1353249880	1671	1672
1353249900	1660	1662
1353249920	803	849
1353249940	1144	1644
1353249960	656	682
1353249980	1148	1644
1353249980	1613	1672
1353249980	656	682
1353249980	1632	1671
1353250000	1492	1613
1353250000	656	682
1353250000	1632	1671
1353250020	1148	1644
1353250040	656	682
1353250040	1108	1601
1353250040	1632	1671
1353250040	626	698
1353250040	1148	1644
1353250060	1148	1644
1353250060	1108	1601
1353250060	656	682
1353250060	1632	1671
1353250080	1148	1644
1353250080	1632	1671
1353250100	1632	1671
1353250120	683	692
1353250140	610	692
1353250140	636	643
1353250140	683	692
1353250140	1632	1671
1353250140	654	694
1353250160	683	692
1353250160	654	694
1353250180	1632	1671
1353250180	654	694
1353250200	626	698
1353250200	1632	1671
1353250200	654	694
1353250220	1632	1671
1353250220	654	694
1353250240	654	694
1353250260	610	623
1353250260	683	692
1353250260	654	694
1353250280	683	692
1353250280	636	643
1353250280	654	694
1353250300	683	692
1353250300	654	694
1353250320	610	623
1353250320	683	692
1353250320	654	694
1353250340	610	623
1353250340	683	692
1353250340	1632	1671
1353250340	654	694
1353250360	683	692
1353250360	1632	1671
1353250360	654	694
1353250380	683	692
1353250380	1632	1671
1353250400	1632	1671
1353250420	683	692
1353250440	683	692
1353250460	683	692
1353250480	683	692
1353250480	654	694
1353250500	683	692
1353250520	683	692
1353250540	683	692
1353250560	683	692
1353250580	683	692
1353250580	1632	1671
1353250600	683	692
1353250620	683	692
1353250620	1632	1671
1353250660	683	692
1353250680	683	692
1353250700	683	692
1353250720	683	692
1353250740	683	692
1353250740	654	694
1353250760	683	692
1353250760	654	694
1353250780	683	692
1353250820	683	692
1353250840	683	692
1353250920	636	643
1353250920	1632	1671
1353250940	683	692
1353250940	636	643
1353250960	683	692
1353250980	683	692
1353251040	683	692
1353251100	683	692
1353251100	1644	1662
1353251100	654	694
1353251120	683	692
1353251120	1644	1662
1353251120	654	694
1353251140	1644	1662
1353251140	654	694
1353251160	652	661
1353251160	683	692
1353251160	654	694
1353251180	683	692
1353251200	683	692
1353251200	1644	1662
1353251200	654	694
1353251220	683	692
1353251220	654	694
1353251240	683	692
1353251260	683	692
1353251260	654	694
1353251300	1108	1601
1353251320	616	661
1353251340	616	661
1353251340	613	658
1353251340	654	694
1353251360	654	694
1353251380	658	698
1353251380	692	698
1353251380	654	694
1353251380	613	698
1353251380	610	658
1353251400	610	623
1353251400	654	694
1353251420	1170	1672
1353251420	654	694
1353251440	616	661
1353251440	654	694
1353251440	613	658
1353251440	610	658
1353251460	616	661
1353251460	613	658
1353251480	613	658
1353251500	1108	1601
1353251500	613	658
1353251500	654	694
1353251520	610	658
1353251520	654	694
1353251520	1108	1601
1353251520	626	698
1353251540	1170	1672
1353251540	636	643
1353251540	626	698
1353251560	626	698
1353251580	610	658
1353251580	626	698
1353251580	1108	1601
1353251580	654	694
1353251600	652	661
1353251600	626	698
1353251620	1108	1601
1353251620	626	698
1353251620	613	658
1353251620	1632	1671
1353251620	654	694
1353251640	626	698
1353251640	654	694
1353251660	654	694
1353251660	613	658
1353251660	626	698
1353251680	652	661
1353251680	1170	1672
1353251680	613	658
1353251680	626	698
1353251700	652	661
1353251700	613	658
1353251700	651	694
1353251700	626	698
1353251700	1613	1672
1353251700	1170	1672
1353251700	654	694
1353251720	652	661
1353251720	613	658
1353251720	626	698
1353251720	1613	1629
1353251720	1613	1672
1353251720	654	694
1353251740	626	698
1353251740	654	694
1353251760	1492	1613
1353251760	1164	1657
1353251760	1632	1671
1353251760	654	694
1353251780	1170	1672
1353251780	613	658
1353251780	1164	1657
1353251800	652	661
1353251800	654	694
1353251820	652	661
1353251820	1170	1672
1353251820	626	698
1353251840	652	661
1353251840	1632	1671
1353251840	626	698
1353251860	1492	1613
1353251860	652	661
1353251860	1622	1657
1353251860	1190	1658
1353251860	626	698
1353251880	1622	1657
1353251880	1190	1658
1353251880	683	692
1353251880	626	698
1353251900	652	661
1353251900	1622	1657
1353251900	626	698
1353251920	652	661
1353251920	626	698
1353251940	652	661
1353251940	1632	1671
1353251940	626	698
1353251960	1632	1671
1353251960	626	698
1353251980	1671	1672
1353251980	1632	1671
1353251980	626	698
1353252000	613	658
1353252000	626	698
1353252020	1170	1672
1353252020	626	698
1353252020	613	658
1353252020	654	694
1353252040	1170	1672
1353252040	613	658
1353252060	654	694
1353252060	626	698
1353252080	1170	1672
1353252080	626	698
1353252080	613	658
1353252080	654	694
1353252100	654	694
1353252100	613	658
1353252100	626	698
1353252120	1170	1672
1353252120	1657	1679
1353252120	613	658
1353252120	626	698
1353252140	626	698
1353252160	652	661
1353252160	626	698
1353252180	652	661
1353252180	626	698
1353252180	654	694
1353252200	652	661
1353252200	654	694
1353252220	652	661
1353252220	1170	1672
1353252220	613	658
1353252240	652	661
1353252240	654	694
1353252240	613	658
1353252240	626	698
1353252260	652	661
1353252260	613	658
1353252280	683	692
1353252280	626	698
1353252300	613	658
1353252300	654	694
1353252320	613	658
1353252320	654	694
1353252340	1671	1672
1353252340	654	694
1353252360	1657	1679
1353252360	654	694
1353252380	1657	1679
1353252380	613	658
1353252380	654	694
1353252400	1170	1672
1353252400	613	658
1353252400	1657	1679
1353252420	1170	1672
1353252420	1657	1679
1353252440	1108	1613
1353252440	1657	1679
1353252440	1108	1601
1353252440	654	694
1353252460	1108	1613
1353252460	1108	1601
